race_id,snapshot_timestamp,scheduled_start,seconds_before_start,minutes_before_start,source_file,source_path,is_pre_start,has_ai_race,reason
202608090711,2026-08-09 17:30:06,2026-08-09 18:00:00,1794.0,29.9,ODDS_RT_0B30_202608090711_20260809_173006.csv,C:\KEIBA_AI\v2\data\raw\odds\ODDS_RT_0B30_202608090711_20260809_173006.csv,True,True,ai_o1_horse_mismatch
202608090711,2026-08-09 17:40:06,2026-08-09 18:00:00,1194.0,19.9,ODDS_RT_0B30_202608090711_20260809_174006.csv,C:\KEIBA_AI\v2\data\raw\odds\ODDS_RT_0B30_202608090711_20260809_174006.csv,True,True,ai_o1_horse_mismatch
202608090711,2026-08-09 17:50:07,2026-08-09 18:00:00,593.0,9.883333333333333,ODDS_RT_0B30_202608090711_20260809_175007.csv,C:\KEIBA_AI\v2\data\raw\odds\ODDS_RT_0B30_202608090711_20260809_175007.csv,True,True,ai_o1_horse_mismatch
202608090711,2026-08-09 17:55:07,2026-08-09 18:00:00,293.0,4.883333333333334,ODDS_RT_0B30_202608090711_20260809_175507.csv,C:\KEIBA_AI\v2\data\raw\odds\ODDS_RT_0B30_202608090711_20260809_175507.csv,True,True,ai_o1_horse_mismatch
